participant_id,AET1,AET2,AET3,AET4,CLA1,CLA2,CLA3,CLA4,ALU1,ALU2,ALU3,ALU4,RDG1,RDG2,RDG3,RDG4,WHC1,WHC2,WHC3,WHC4,CEJ1,CEJ2,CEJ3,CEJ4,AISE1,AISE2,AISE3,AISE4,PEC1,PEC2,PEC3,PEC4,PI1,PI2,PI3,PI4,SD1,SD2,SD3,SD4,AET,CLA,ALU,RDG,WHC,CEJ,AI_Readiness_Total,ai_self_efficacy,prompt_engineering_confidence,political_interest,social_desirability,general_cognitive_ability,prior_coding_experience_years,programming_self_efficacy,coding_knowledge_test,coding_accuracy,debugging_score,code_quality_rating,coding_efficiency,coding_performance_task
235,3.0,4.0,2.0,3.0,,2.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.6666666666666665,1.25,2.5,2.0,2.0,2.236111111111111,2.6666666666666665,1.75,3.0,3.0,-1.1174085447415543,6.9,0.17212341053643235,-0.6907717166928816,-0.9356873923107126,0.0815811792778865,-1.435438949762229,-0.7467348085704654,-0.8067550498502367
236,5.0,,5.0,4.0,2.0,2.0,3.0,,5.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,5.0,,4.0,4.666666666666667,2.3333333333333335,4.5,4.25,3.0,2.5,3.5416666666666665,3.5,3.0,3.0,4.5,2.056620194392891,14.8,1.3352545654458716,2.0846193298065145,1.7902915446420857,1.3989602875343765,2.2776093531391517,1.6811090660659538,1.936366222964164
237,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.25,1.0,2.25,1.75,2.0,1.75,2.75,1.25,-0.8628223894494229,1.7,-1.5809992169589222,-2.2801767036101497,-1.5496758436677356,-1.4058737040921971,-2.0693045047213436,-1.3731798593601265,-2.125560657090261
238,2.0,1.0,2.0,5.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,2.5,3.0,1.25,2.75,2.25,1.75,2.25,2.25,1.5,4.25,4.0,-0.16200124486055087,8.1,0.5832348862132462,1.0293320075943548,-0.8323267936504557,0.17046709524662704,-0.09570670749006438,0.8217944012777839,-0.3454091152767335
239,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,5.0,2.0,1.0,2.0,,1.0,,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,5.0,5.0,4.0,4.0,1.0,2.5,3.25,1.6666666666666667,1.0,2.5,1.986111111111111,2.0,2.25,2.75,4.5,0.39364439635120574,3.8,-0.22816764886010887,0.4237050733506088,-0.9168733796423557,0.2638548657705926,-0.48902471943256837,0.182070553095344,0.04619447812688468
240,3.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,4.0,5.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,,5.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,5.0,4.0,1.0,2.0,4.0,2.0,3.25,3.75,3.25,4.0,4.25,4.333333333333333,3.8055555555555554,3.75,2.75,3.75,2.25,1.1135121712630365,2.9,0.9861313235056224,-0.12358075919813577,0.8637866980174318,1.1416825942734066,-0.6317436566884285,0.8361350382010647,1.3943914088386162
241,4.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,4.75,3.5,4.25,4.25,4.0,4.125,4.0,4.25,3.25,2.75,0.9702201109594942,3.0,-0.24237151301168897,0.7787940075371556,0.7746279041797953,1.6596012173108614,0.9431255199776396,1.4260969678484174,1.0317566053962106
242,4.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,1.75,3.25,2.75,2.75,1.5,2.5,1.75,1.5,2.25,1.75,0.16260399274573709,1.5,,-1.133010696268521,-0.5728376425944491,0.03171731452963152,-1.5274881738104655,-0.3939257918021778,-0.8112392239188346
243,1.0,2.0,1.0,,3.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,,1.3333333333333333,3.0,2.25,1.5,2.3333333333333335,1.25,1.9444444444444444,2.5,1.5,1.75,3.3333333333333335,-0.21443936300177913,1.7,-0.10973904610246725,0.07211942689168456,-1.0452970784164448,-0.6353926889174732,0.29827982319568136,,-0.5022757849247158
244,1.0,3.0,2.0,2.0,3.0,3.0,,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,2.6666666666666665,2.25,3.75,2.5,4.25,2.9027777777777772,3.75,4.0,3.5,3.25,2.058791137389723,1.0,0.6998294968388283,0.4051173512258965,1.3725929131363028,0.8063292922473392,0.6656880704611996,0.21734000285621285,1.0838320689129646
245,1.0,2.0,1.0,,4.0,3.0,,4.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,1.3333333333333333,3.6666666666666665,3.5,1.5,2.75,1.25,2.3333333333333335,1.25,2.0,2.5,1.75,-0.8892981857119202,3.6,-1.50270038618434,-0.04232958554256708,-1.302824127640858,-0.6487970756262336,-1.9133816033072502,-0.7326496301935997,-1.035221360325047
246,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.75,5.0,2.0,3.25,4.25,3.75,3.8333333333333335,3.25,3.75,3.75,4.75,0.9742753089481635,1.8,1.2678813354893972,0.9936848657812815,1.5021426833238656,1.5178221516430224,0.8643811737398698,1.0725244599835884,1.148803687891578
247,2.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,2.25,3.5,2.0,1.75,2.75,1.75,2.3333333333333335,4.25,2.0,3.25,1.75,-1.2389351886524844,3.1,-1.508734559872023,0.6653909215776778,-0.6250470640870254,-1.3480756299483456,-1.480559869261645,-0.3664834101384376,-1.3767396918055963
248,2.0,2.0,4.0,,2.0,4.0,2.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,2.0,1.0,3.0,1.0,,4.0,2.0,2.0,4.0,5.0,5.0,5.0,2.6666666666666665,3.0,3.5,3.75,3.25,3.5,3.2777777777777772,4.25,1.75,2.6666666666666665,4.75,0.7885660832084715,6.0,0.48237779202280684,-0.6909316747289039,0.7265880313641745,1.2300677661953971,0.7552657020540888,-0.3491191875351505,0.2790610933612537
249,5.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,3.0,,4.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,5.0,5.0,3.75,3.25,2.3333333333333335,4.5,3.25,3.0,3.3472222222222228,3.5,2.75,2.0,4.0,-1.3982821163288524,5.8,0.2586414899858126,-0.14549093284990222,-0.473400669266074,-0.4931048233836843,-0.36939467581661806,-0.26408338363586104,-0.3758607105062396
250,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,,4.0,1.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,,5.0,3.75,3.0,4.5,3.0,3.75,2.6666666666666665,3.4444444444444446,3.0,2.75,2.25,3.6666666666666665,2.4735379789428644,2.2,1.612371654929775,0.8761641014213212,1.2724625656948734,0.9436487505719688,0.8116255405133856,0.7299460907930548,1.2351980949500223
251,4.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0,4.0,5.0,4.0,3.0,1.0,2.0,2.0,,4.0,4.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,3.5,3.5,4.25,1.75,4.0,1.6666666666666667,3.111111111111111,3.75,2.5,1.5,3.0,-0.3458939865709157,,0.5836031844843097,0.704621016785451,,-1.4363273415829385,0.671730390697235,-0.7298338434534326,-0.19365474905416172
252,4.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,,2.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,3.75,1.5,3.25,2.75,3.3333333333333335,2.5,2.8472222222222228,2.25,2.25,2.0,2.6666666666666665,-0.22137498173993359,4.5,1.4830135240402746,0.9100422923309539,0.24076800499405251,1.016722806663109,-1.0202154300845185,0.6239564578094001,0.12356279242773915
253,3.0,2.0,,4.0,2.0,4.0,1.0,1.0,1.0,3.0,,4.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,,4.0,2.0,3.0,3.0,3.0,3.0,,2.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.6666666666666665,2.0,2.75,2.75,2.5277777777777777,3.0,3.0,2.75,1.5,0.4436009287752045,4.0,1.1103127602414955,,1.8121221718345435,0.7576297977096329,-0.6824604036825953,0.8643093378567117,0.8274775163238424
254,1.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,1.0,1.0,4.0,2.0,2.25,3.25,4.5,3.75,3.0,2.0,3.125,1.5,4.0,4.0,2.0,1.5594435807365805,3.9,2.139626775960923,0.6210170653612461,1.3808093444898255,0.8946863038703214,-0.16168326216493556,0.9780887308654621,0.9845888344691692
255,5.0,4.0,4.0,5.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,5.0,3.0,4.0,2.0,2.0,5.0,1.0,,2.0,1.0,4.5,1.5,4.0,2.5,2.0,1.75,2.7083333333333335,2.0,3.5,3.25,1.3333333333333333,0.5087596468048372,7.1,0.053470873414546496,-0.5890330079431677,-0.8224413911495199,-0.9843894617114082,-0.43913965860198084,-1.0219949981050045,-0.44757568798003566
256,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,,2.0,1.0,3.0,3.0,3.0,2.3333333333333335,3.0,2.25,2.5,2.680555555555556,1.75,1.75,2.0,2.0,1.846181147329873,1.4,1.00100662312296,0.799456055038661,0.4508578902485397,0.6321021977378021,0.35073986135328517,2.3666714648155867,0.9250889868957476
257,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.75,2.75,2.5,2.25,1.75,3.5,2.4166666666666665,2.5,2.5,1.0,1.25,-0.4056257362935047,4.1,-0.13373947673042502,1.4744264539939178,0.22620407480451243,0.22816965949550053,-0.15693960903692836,-0.7625743502451595,-0.4427902462257595
258,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0,4.0,,5.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0,4.0,3.0,4.0,5.0,1.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,3.5,3.0,4.666666666666667,3.0,2.5,4.0,3.4444444444444446,2.0,4.5,2.25,3.5,0.7901501521045644,3.6,-1.014915690045292,0.45046483612741667,0.01975992929860416,0.5282771179830827,0.0025627316295399657,1.156429730764781,0.4106113931558757
259,1.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.5,2.25,2.0,2.25,1.6666666666666667,2.444444444444444,3.0,1.0,2.5,2.25,-0.3198275709102799,3.9,-0.2785720894362301,-0.5280758631890046,-0.8656792738075686,-1.2181194565441045,-0.9795277893519461,0.7651254485735132,-0.7930854333484384
260,1.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,,3.0,5.0,2.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,,4.0,4.0,3.0,1.25,4.5,4.333333333333333,3.5,3.5,3.0,3.347222222222222,2.25,1.5,3.5,3.6666666666666665,-0.867774700175525,4.0,-0.7679843795054867,-1.4940410615188566,-0.13170232840230303,-0.6250809259616419,-0.7998854205903814,-0.1554230477265982,-0.5621996427600968
261,2.0,4.0,4.0,,4.0,3.0,1.0,3.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,,,3.0,5.0,4.0,4.0,5.0,,,4.0,5.0,3.3333333333333335,2.75,4.5,3.25,3.0,2.5,3.2222222222222228,2.0,3.5,4.5,4.5,-0.41827033006819964,1.0,1.2898003155217015,-0.7160837356501015,-0.019145373782028116,-0.17637843821689572,0.3366532313239518,0.335559225543165,-0.21848295734747064
262,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,,4.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,2.0,2.75,3.3333333333333335,1.75,2.5,2.0,2.388888888888889,1.5,2.0,3.75,4.0,0.11262874191078041,2.8,-0.6872089259449697,0.19010015343896286,-1.9731146331375375,-0.4361399789520648,,-0.3665483594973215,-1.069298227850332
263,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,3.25,2.75,2.75,3.5,1.5,3.0,2.7916666666666665,2.0,2.5,3.75,4.5,-1.4465442572120457,4.6,-0.40948921968946633,-0.771250248486886,-0.3534362759161389,-0.5270398191372867,-0.4731602436681574,-0.2602938037433828,-0.8979529457301105
264,5.0,5.0,4.0,4.0,,4.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.5,4.333333333333333,2.75,4.25,3.75,4.0,3.9305555555555554,3.25,4.333333333333333,3.25,4.0,1.545278126068897,4.0,-0.18738735513579882,3.571215400024476,2.42649076743847,1.0569680284757579,1.6523845129017312,1.7945833322933178,1.6505847033336194
265,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,,4.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,2.75,2.5,2.0,1.25,2.5,3.6666666666666665,2.444444444444444,1.5,1.0,1.75,2.5,-0.974155398937007,10.8,-0.31029122723952907,0.03137177662687661,-0.30245407126561896,0.5070331257913028,0.49704786325553424,,0.5984375939075539
266,5.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,1.0,2.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,,3.0,5.0,5.0,3.75,2.25,3.75,2.5,3.0,3.5,3.125,2.5,3.5,2.5,4.333333333333333,0.6479872437493839,2.7,-0.29822760779683616,-0.17862096471757707,-0.035093916304285835,0.37105119753836796,-0.5411372136257995,0.8242183114506706,-0.25952967652462905
267,3.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,1.0,,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2.75,4.25,1.6666666666666667,2.5,1.5,2.75,2.569444444444444,3.25,2.75,2.25,2.0,0.9550753811290031,3.2,1.3178576368154213,0.9520945513529043,,0.9749181629244618,1.3487281278257808,0.6629297158605751,0.7745080377736729
268,2.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.75,2.5,3.3333333333333335,2.5,1.25,1.25,2.263888888888889,2.6666666666666665,2.0,1.25,1.5,-0.7823978090050459,5.0,-1.1875474446928227,-0.6288477618048087,-0.6391818187825056,-1.22734201661442,-0.9573096449561285,-0.9202600034962254,-0.9929272477623218
269,1.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,5.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,5.0,3.0,4.0,4.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,1.25,3.0,3.75,2.0,4.0,2.5,2.75,2.5,2.0,2.75,1.75,-0.6926784264673504,6.2,-1.125449354231596,1.091199249067516,-1.071778868366619,-0.529979992280856,0.25899492913881905,0.4531977166436654,-0.5098308138417462
270,5.0,2.0,2.0,2.0,3.0,3.0,4.0,,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,2.75,3.3333333333333335,2.5,2.5,2.25,2.75,2.680555555555556,2.5,2.0,4.5,2.5,-1.889384511200537,3.8,0.10501681111519662,-2.079316526994736,-1.9209523017989885,-0.9285323018818108,-1.5518161279279976,-2.3513669051083013,-2.263285822134356
271,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,,3.0,,,1.25,2.0,1.0,1.5,3.25,1.5,1.75,3.0,1.0,3.75,3.0,-0.47524866206386257,4.9,-1.105495985423622,-0.9114553943427434,-1.7952167440323155,-0.6334305730753553,-1.8537621947241456,-0.8872379658081615,-1.8159635810933608
272,4.0,2.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,2.0,,2.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,4.75,3.3333333333333335,2.25,3.25,2.75,3.2222222222222228,2.25,2.5,1.5,3.0,1.1089657208347907,6.3,1.7745349918487379,1.2791699082556716,0.2826439808347444,1.37893946296515,0.7910348153059453,1.1880163176159106,0.9339633068741698
273,1.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,,3.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,2.0,1.0,3.0,2.0,4.0,,3.0,3.0,,4.0,3.0,,3.0,3.0,3.0,2.0,3.25,2.0,2.6666666666666665,3.75,4.75,3.069444444444444,2.0,3.0,3.3333333333333335,3.0,2.229260655134795,7.4,0.6214433164450053,0.8919022123897793,1.0189324757085296,1.1646194751627736,0.8612808302355988,1.396443939036212,1.5453538592812446
274,2.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.75,4.75,2.75,4.5,2.75,3.25,3.4583333333333335,3.75,3.25,2.0,2.25,-1.3109807456746028,3.5,-1.0209634981893199,-0.2538052149681878,-0.3306534196283489,-0.027016960731103185,0.3492066530262281,-0.719244715680599,0.07586123117068078
275,2.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,5.0,3.0,5.0,2.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,3.5,4.25,4.0,3.25,3.5,3.25,3.625,3.5,4.0,3.5,2.0,-0.6643605861076267,1.6,0.2943897003161108,1.2511160120137113,1.3568226923435158,0.15829024980986672,1.3996746360134409,0.5956958295029267,1.3027874499251146
276,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,4.25,5.0,3.75,5.0,5.0,4.75,4.625,3.25,5.0,2.75,1.75,1.020603449860843,4.1,2.216910158640064,2.1584393641525517,1.7837960017252366,2.5986528589575806,1.4031055932657452,2.4571160599577353,2.573171661230111
277,3.0,3.0,2.0,2.0,3.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,1.0,4.0,2.5,4.0,1.25,2.25,3.0,2.0,2.5,5.0,3.0,3.5,3.25,0.5822673349558466,10.3,1.1618030926893226,0.1204558877535757,0.6309043340046492,0.5182197063220492,0.46974891364540017,0.08287972669200933,0.7822870788803795
278,1.0,1.0,1.0,,4.0,5.0,2.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,4.0,3.25,2.5,3.25,2.0,2.6666666666666665,3.25,3.75,4.0,2.25,0.6396986780832067,3.3,0.5249921002752498,1.5912522949903727,1.096403129698928,-0.36890578422512355,0.7477843249723037,0.8280741685845855,0.6049056532099502
279,2.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,,5.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.25,4.0,4.25,3.0,2.75,3.375,4.0,2.0,3.5,3.0,-0.11165100225388927,4.0,-1.486037586617105,1.036925657153798,-0.3570363182900163,0.7629316610974776,0.03397042119510339,0.7440522704839819,-0.1739778028883463
280,3.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,,5.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.5,3.25,4.666666666666667,2.0,3.0,3.0,3.0694444444444446,2.25,1.25,2.75,1.75,0.15927631716728805,4.5,0.8148801092964906,0.943525807548687,-0.16936997506209223,1.044682090250111,0.3432188496690406,-0.1854820278609068,-0.05742326297996129
281,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,1.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,4.75,4.0,4.5,4.0,4.25,4.25,4.291666666666667,4.0,3.0,3.75,3.25,0.8517239593485015,1.3,0.812036601639408,0.1490625803913267,1.3221921295043788,0.9833040854315834,0.16078401933678094,0.34550854131146325,0.9227632067563584
